community_profile_case,profile_id,climate_zone,scenario_id,scenario_hash,episode_seed,duration_h,notice_h,candidate_reduction_kw,success,delivery_ratio,minimum_interval_delivery_ratio,deadline_miss_rate,rebound_ratio,window_peak_relief_fraction,terminal_backlog_fraction,failure_reasons
climate_3c,eulp_mixed_3c,3C,hourly_seed_10014,35dea0183d0e1554fc9e54a6ded1c068f5c52ea2832d3ca99cffe7dea84f010d,10014,8,0,36.7061978565,True,0.999775198586,0.998201588689,0,0.1125097691,0.618051245022,0,
climate_3c,eulp_mixed_3c,3C,hourly_seed_10015,bc805b6c55665d286bb450d265b380902c09e57053ecfc0c41465a2555963488,10015,8,0,36.7061978565,True,1,1,0,0.118051768319,0.725339733241,0,
climate_3c,eulp_mixed_3c,3C,hourly_seed_10016,4f55e7f6444e69a1dda74330e91f2c9298ab461be173197f2f91ac19711e9392,10016,8,0,36.7061978565,True,0.994464899782,0.965915008649,0,0.10251716534,0.677180188021,0,
climate_3c,eulp_mixed_3c,3C,hourly_seed_10017,43ddf8f7117dd1b015cb2aae8e3368f6b03e29dd38b515715ff31cb9baf29ec8,10017,8,0,36.7061978565,True,0.992575459606,0.968328098199,1.80744489153e-18,0.120688493803,1.03844981949,0,
climate_3c,eulp_mixed_3c,3C,hourly_seed_10018,faaddd516ebb9ca57c28098d5f37d6cdbba8c981392d58e1bc72da6ba235730a,10018,8,0,36.7061978565,True,0.996797341759,0.974378734069,0,0.0994575552283,0.600515278367,0,
climate_3c,eulp_mixed_3c,3C,hourly_seed_10019,1b9fe1f49b7e5ed8bd3de7ed52cd46a9c1db1d5620d1b834dead2cd3f99e8fb0,10019,8,0,36.7061978565,True,0.99677240087,0.975183394762,6.02481630512e-19,0.113994392854,1.09977501255,0,
climate_3c,eulp_mixed_3c,3C,hourly_seed_10020,5db1cdf83718b786cf6e8d4f7de669420c3095320ff2319d3de0f677e0543883,10020,8,0,36.7061978565,True,0.997607480913,0.980859847306,0,0.140937276787,0.571331020598,0,
climate_3c,eulp_mixed_3c,3C,hourly_seed_10021,0d8c93e3c41fabdb55fabf341625aab4696a7883f4c43c5184f8a75326e15e40,10021,8,0,36.7061978565,True,0.994680822098,0.96900594425,3.16302856019e-18,0.103400639019,0.651683404517,0,
climate_3c,eulp_mixed_3c,3C,hourly_seed_10022,84757efbca7d291867b9d8d90ad4d444c00da2b027bebb354b01b586ebe4f43a,10022,8,0,36.7061978565,True,0.999890657736,0.999125261888,0,0.095656077191,0.749546543022,0,
climate_3c,eulp_mixed_3c,3C,hourly_seed_10023,f46925908462c13f3e73560d12325633cd3a7b08d4a445dc0cda52bcec151f24,10023,8,0,36.7061978565,True,0.997519086311,0.986667515657,0,0.0975244253401,0.621422980961,0,
climate_3c,eulp_mixed_3c,3C,hourly_seed_10024,2b1b6fae6f7206d1edb2ea49ce93daf6dfd869547da9751ba57d73be6e40e58c,10024,8,0,36.7061978565,True,0.996032890278,0.983830664485,0,0.139915952214,1.09275589871,0,
climate_3c,eulp_mixed_3c,3C,hourly_seed_10025,e68e9f52972b5179220c7698f0c666edf11966c9062433300ecd21f52257c215,10025,8,0,36.7061978565,True,0.993726926258,0.955492366549,0,0.113511199337,0.707663492256,0,
climate_3c,eulp_mixed_3c,3C,hourly_seed_10026,0d075e19c0154409e3adb21507dbfe989c704079a74373d7843d5cf16b8ed217,10026,8,0,36.7061978565,True,0.997028572455,0.98584271945,0,0.200115699946,0.612064218429,0,
climate_3c,eulp_mixed_3c,3C,hourly_seed_10027,5014c36c21a2b45d6c73180bb3b567bf808910a987b4b9d53cfaab9ec74a7143,10027,8,0,36.7061978565,True,0.990868071343,0.961611075595,1.03551530244e-19,0.150088265028,0.674351358981,0,
climate_3c,eulp_mixed_3c,3C,hourly_seed_10028,d24c94421a7f1e1060a48d048ddd5cf72ee19d5c3afdf4d4de502c2a0bddcc5a,10028,8,0,36.7061978565,True,0.998792943509,0.992368491486,6.11895405988e-19,0.202739143208,0.604510052562,0,
climate_3c,eulp_mixed_3c,3C,hourly_seed_10029,71fe405520d59f96196ae68eaf31d9ca469ede372b5b0f20b5e3560cb5335dc6,10029,8,0,36.7061978565,True,1,1,0,0.0943236141796,1.11216799302,0,
climate_3c,eulp_mixed_3c,3C,hourly_seed_10030,cfbb5099563ee594d991ef228e6b377cf55438690633f3c9fe15fd7fa5c45179,10030,8,0,36.7061978565,True,0.991395027154,0.951407253122,9.41377547674e-20,0.104598083371,0.587395715146,0,
climate_3c,eulp_mixed_3c,3C,hourly_seed_10031,e66ce31aa4ecef0c460d796ae305ac66c1a37931e92f73f4c34f9584e2add877,10031,8,0,36.7061978565,True,0.998287186746,0.990593574348,0,0.09165832827,1.12986151953,0,
climate_3c,eulp_mixed_3c,3C,hourly_seed_10032,91a41d9142219841ff293b4de94f42c3a719bfedcdb300646b5eb135455b204a,10032,8,0,36.7061978565,True,0.997555629087,0.980445032694,9.41377547674e-19,0.110189778051,1.08887272254,0,
climate_3c,eulp_mixed_3c,3C,hourly_seed_10033,c342980a9139495433cb106a4b73a8e2d5601245974dfe2fbdd13fb9882a3c54,10033,8,0,36.7061978565,True,0.997920121348,0.990502307697,0,0.0683536369947,0.990502307697,0,
climate_3c,eulp_mixed_3c,3C,hourly_seed_10034,a8fa47c026a00b711f78112000992063eeca1e0e7826dbf86514cc9edbf87d51,10034,8,0,36.7061978565,True,0.996846873621,0.985541740503,7.53102038139e-19,0.12113718092,0.870275890799,0,
climate_3c,eulp_mixed_3c,3C,hourly_seed_10035,067a2a5210fe0af7d32485f72f1e4ae8c701f02e56f7dd3e56cf117cdc0d93bd,10035,8,0,36.7061978565,True,0.995232333786,0.978038951378,1.79803111606e-18,0.203877589967,0.818630181871,0,
climate_3c,eulp_mixed_3c,3C,hourly_seed_10036,6c047e8ea8b881caff995d69a1ee7763ff0e533ae56642073a5a7adf9aeac777,10036,8,0,36.7061978565,True,1,1,6.40136732419e-19,0.0758993730546,0.608945823854,0,
climate_3c,eulp_mixed_3c,3C,hourly_seed_10037,a2ca74fe13b3284ab053469f5f13a37fd8bd4822dc419333e0400a7862de55f7,10037,8,0,36.7061978565,True,0.998241438945,0.987413888152,0,0.146649262241,0.666744915425,0,
climate_3c,eulp_mixed_3c,3C,hourly_seed_10038,bebdb000654af02b446e340f653feafbd4ea927085d6d4437438b514e1459b5a,10038,8,0,36.7061978565,True,0.997760788923,0.988216102229,6.77791834325e-19,0.0955988422199,0.649269999322,0,
climate_3c,eulp_mixed_3c,3C,hourly_seed_10039,da7fdb2f177ccc34555b041df3cd91e7c1b398645b48ea864db32bf4b84e17c0,10039,8,0,36.7061978565,True,0.995318101475,0.980210446163,0,0.113607321977,0.808911466128,0,
climate_3c,eulp_mixed_3c,3C,hourly_seed_10040,8400b5bb16284ed1460bca1b54b3bc7bf5a10975959d3eca6b89f513590de2d0,10040,8,0,36.7061978565,True,0.997961145827,0.983689166612,0,0.193455269706,1.10735874039,0,
climate_3c,eulp_mixed_3c,3C,hourly_seed_10041,261a9cf51b6b2130817e9482a3cfe2863abec154fe9d8c18bb31a996a7a14da7,10041,8,0,36.7061978565,True,0.994442783398,0.959612575214,0,0.191764296762,0.611678598571,0,
climate_3c,eulp_mixed_3c,3C,hourly_seed_10042,d654b9a589dc3a11472d44b48ec85a75eb1e8d8e31f8e5d1e1c21c891b5fde5b,10042,8,0,36.7061978565,True,0.997104356982,0.984625502476,9.60205098628e-19,0.0932334437216,0.597609368733,0,
climate_3c,eulp_mixed_3c,3C,hourly_seed_10043,ba7f25a7c03b9853b83a8e273f1328a2c0306e3564592dae64037c3f58d1f4ad,10043,8,0,36.7061978565,True,0.99176192931,0.949999999195,0,0.120683114869,0.632541397407,0,
climate_3c,eulp_mixed_3c,3C,hourly_seed_10044,f1600368e7262416016a7d86e31773f09c2ad917311c4a5c2ca18c0f1c769b25,10044,8,0,36.7061978565,True,0.999874289927,0.998994319416,0,0.201235444081,0.574080561866,0,
climate_3c,eulp_mixed_3c,3C,hourly_seed_10045,704f48a43d7e747de4e8bca0c467738ea12633eb361705d9a49e8b88fa46f691,10045,8,0,36.7061978565,True,1,1,0,0.141953797643,0.606000662895,0,
climate_3c,eulp_mixed_3c,3C,hourly_seed_10046,dc8a401d74587358a593387438a8d6a5e41cedf53086ac4535fc48a0843c0d98,10046,8,0,36.7061978565,False,0.988183279235,0.949999998742,0,0.115278499061,0.599656232514,0,interval_delivery
climate_3c,eulp_mixed_3c,3C,hourly_seed_10047,f20ed83a0fa73ba8026cd6fb10219cc98e63105e54d32bddd192278b886756df,10047,8,0,36.7061978565,True,0.990153269821,0.951021320941,0,0.0961875687454,0.604095066594,0,
climate_3c,eulp_mixed_3c,3C,hourly_seed_10048,d30f79f58f48be68d08fdaf22137202760c5e97fcd50b3ffe16d6247fb64b71f,10048,8,0,36.7061978565,True,0.998142877963,0.985143023706,0,0.0988522885562,0.586426229367,0,
climate_3c,eulp_mixed_3c,3C,hourly_seed_10049,360b43460ae63e7803e4c59a03559ea3b3842669ca835ac4099bfb6f8ead87e4,10049,8,0,36.7061978565,True,0.986265545132,0.965030575208,0,0.128179895635,0.646265981274,0,
climate_3c,eulp_mixed_3c,3C,hourly_seed_10050,3cdcdd1224fe683a4e46df48a3cfc1d44aa436fd851959c409f979707b5c9c00,10050,8,0,36.7061978565,True,0.9947038875,0.962917792571,0,0.0803739401493,0.590141774322,0,
climate_3c,eulp_mixed_3c,3C,hourly_seed_10051,305ff33a3df50a8dc386c4c60dc2059dbe0e8ddd4b4f901b18b338043c486eb0,10051,8,0,36.7061978565,True,0.999549993355,0.996399946843,0,0.123354685466,0.613814519507,0,
climate_3c,eulp_mixed_3c,3C,hourly_seed_10052,3504dd75d95051108e79873d01833f3f037ffe9263d38d631dc5378caf4b7ec3,10052,8,0,36.7061978565,True,0.99784458882,0.982756710556,0,0.0746302127075,0.623714195812,0,
climate_3c,eulp_mixed_3c,3C,hourly_seed_10053,c6e5f33f5c98f6e2895c1b0265976395311b8fdab1a3c1526b765b1850702cb0,10053,8,0,36.7061978565,True,0.998944404714,0.991555237708,0,0.113337504652,1.02847185341,0,
climate_3c,eulp_mixed_3c,3C,hourly_seed_10054,93062a0293a90b1eb654432c80b27401531798b35d973cbd85faf6a9532609b2,10054,8,0,36.7061978565,True,0.995055864229,0.965650558381,0,0.0879351235723,0.654890948173,0,
climate_3c,eulp_mixed_3c,3C,hourly_seed_10055,9a90f322f285f991f7589c80f621b4fbea97cd3f15ac745c679497cc1d5bf641,10055,8,0,36.7061978565,True,0.999435210867,0.995481686932,0,0.134566736938,0.562761093061,0,
climate_3c,eulp_mixed_3c,3C,hourly_seed_10056,691f196cfb38ab2096cac4d3418b3242bb30b6c43fc2bc4edbecf006c4d68fb6,10056,8,0,36.7061978565,True,0.999474164238,0.995793313907,0,0.137827550891,0.593486688088,0,
climate_3c,eulp_mixed_3c,3C,hourly_seed_10057,3201f2bd2354ce110becdf7d21ce686633a3cba8bde893ea4ea0c322f3b2fac2,10057,8,0,36.7061978565,True,0.995429081444,0.976482568148,0,0.0868087825157,0.603327053474,0,
climate_3c,eulp_mixed_3c,3C,hourly_seed_10058,1edf502dc5a22e808302ef11ffd4c47beaf4acdebfc0756f2daa7acfa2dc503b,10058,8,0,36.7061978565,True,0.990348352977,0.968924930089,0,0.148651620458,0.657857348782,0,
climate_3c,eulp_mixed_3c,3C,hourly_seed_10059,c9b586395440a3c6ead600dbf3e80648a012f95501b781d0fa596ba3f5f686f3,10059,8,0,36.7061978565,True,0.997873618407,0.991255786047,0,0.0909417612929,0.610392609173,0,
climate_3c,eulp_mixed_3c,3C,hourly_seed_10060,6d81da47fdda54f41b04945fe470f44340efb3fd3029e5aa0c55af30a5015ee4,10060,8,0,36.7061978565,True,1,1,0,0.152118996402,0.664799153979,0,
climate_3c,eulp_mixed_3c,3C,hourly_seed_10061,56d2f9b59e22f61a6bd4254a220368fe774e73028f447b76a7b2ef92cf52554a,10061,8,0,36.7061978565,True,0.996751964948,0.984651288694,0,0.0861129998779,0.57889913473,0,
climate_3c,eulp_mixed_3c,3C,hourly_seed_10062,dd8559805448d2243d06498e1c765b6967dfaf3a9a1c1fc8a7b60480ad54e623,10062,8,0,36.7061978565,True,0.99614913991,0.969193119282,0,0.147905080403,0.613389145765,0,
climate_3c,eulp_mixed_3c,3C,hourly_seed_10063,c3d39a9803fb3b0e1b885467e354f08bc2fdb5a169821f653658af96e86799dd,10063,8,0,36.7061978565,True,0.998464324353,0.987714594824,2.22165101251e-18,0.138737850862,1.10272991522,0,
climate_3c,eulp_mixed_3c,3C,hourly_seed_10064,15f2f779c4cf9b633887f67cdf0764e652ae7edf16be09a548fca7332891abc9,10064,8,0,36.7061978565,True,0.994272952033,0.954183616263,0,0.106263345058,0.609302357893,0,
climate_3c,eulp_mixed_3c,3C,hourly_seed_10065,acf23d5bf75af9fa79d29abe91d70f31bd771a950fa6006a647b388118a0e286,10065,8,0,36.7061978565,True,0.997086870639,0.976694965111,7.53102038139e-19,0.178125013799,0.629966267337,0,
climate_3c,eulp_mixed_3c,3C,hourly_seed_10066,2592bde6ccfaaa6cdac390bf2b4ab9eb801605f971fdb8cfbc5869c60aac5336,10066,8,0,36.7061978565,False,0.993559844466,0.949999998488,0,0.202551110914,0.574576210671,0,interval_delivery
climate_3c,eulp_mixed_3c,3C,hourly_seed_10067,bc5c06d44eac539c62dcba5f1ad8018798a741eaea3b51f1b1b009e691134423,10067,8,0,36.7061978565,True,0.992049385938,0.972900098482,1.0543428534e-18,0.125042662451,0.585929424692,0,
climate_3c,eulp_mixed_3c,3C,hourly_seed_10068,07e85ff175dc9bc2ab9e201b9f1958ec8c65c382ad83a0ff32e1a92ba3c07d30,10068,8,0,36.7061978565,True,0.994612822607,0.98073452738,0,0.192086518269,1.11524944964,0,
climate_3c,eulp_mixed_3c,3C,hourly_seed_10069,3bbba0861aaec208fd6102526f01404045055a474651a96b6e1c9b2bb0601660,10069,8,0,36.7061978565,True,0.999010629987,0.992085039895,0,0.0900915986216,1.03916892614,0,
climate_3c,eulp_mixed_3c,3C,hourly_seed_10070,97265267c1c9a178a418050290ff8b5b40b6c48497eac1eb542b8ff35673987c,10070,8,0,36.7061978565,True,0.991634232485,0.965233934418,2.21223723703e-19,0.196152986067,0.601240835959,0,
climate_3c,eulp_mixed_3c,3C,hourly_seed_10071,c4a1593ce66e1fb1ccf14f2a62bb472acf1f28567cb523537d24f7d27928ddd2,10071,8,0,36.7061978565,True,1,1,1.35558366865e-18,0.117985378169,0.680137999399,0,
climate_3c,eulp_mixed_3c,3C,hourly_seed_10072,5232381878b55914f2c2cf315367ef1e9b9d2e8f87173099368148bfe5550e43,10072,8,0,36.7061978565,True,0.991555684719,0.960256535317,0,0.124783764133,0.659180681288,0,
climate_3c,eulp_mixed_3c,3C,hourly_seed_10073,b6baa389ad62acc631c361bd10356ce499df84ae5c998c095c2010851ca4c40c,10073,8,0,36.7061978565,True,0.996140799439,0.981764449653,0,0.0888929534654,0.57927032129,0,
climate_3c,eulp_mixed_3c,3C,hourly_seed_10074,d235536f9a5d995f303f01f8a0514e4b289be51d72acb4e53c086e4530b9b35d,10074,8,0,36.7061978565,True,0.995539677526,0.976624072008,0,0.108065971463,0.648032391515,0,
climate_3c,eulp_mixed_3c,3C,hourly_seed_10075,b93f9c54d3d477972285d31056ee81344dd6241e3a85c429c9e8110ba4dd1c8e,10075,8,0,36.7061978565,True,0.9939876567,0.971371668686,0,0.120055708146,0.575590505866,0,
climate_3c,eulp_mixed_3c,3C,hourly_seed_10076,a1a28de106796989c2e376d68dc8dca378875688b883a885624b7a22df9e6673,10076,8,0,36.7061978565,True,0.993791601662,0.975695569855,0,0.205514132539,1.0423827361,0,
climate_3c,eulp_mixed_3c,3C,hourly_seed_10077,2f266e31636647c997672057cd5111d89fd9da3a3e74287e1d6e00ba09d21cc4,10077,8,0,36.7061978565,True,0.999630953721,0.997047629768,0,0.161231168687,0.613181024546,0,
climate_3c,eulp_mixed_3c,3C,hourly_seed_10078,35e6e3f8a16acaffa1415ca8fb5266a3c374cb37c0e4adf8519c5296b19ac8bc,10078,8,0,36.7061978565,True,0.993972562085,0.969353323692,0,0.205375975716,0.614681087816,0,
climate_3c,eulp_mixed_3c,3C,hourly_seed_10079,f75a03c05a54ec8d5c8f705fafcb28f8debaa57ca0087308ffe1c72cd7b8f17d,10079,8,0,36.7061978565,True,0.993975645383,0.969179824873,0,0.0994758247457,0.63763961654,0,
climate_3c,eulp_mixed_3c,3C,hourly_seed_10080,479ee36d1baa1cdb4e145030f6257ec41dd0b60c93602ff82305a117ef56d74b,10080,8,0,36.7061978565,True,0.9908707278,0.953202906634,0,0.208218866571,0.659442405308,0,
climate_3c,eulp_mixed_3c,3C,hourly_seed_10081,5949101fedefe41c31b1f015356790aa03302ebd3f71fd7604f5ed3a6e62345f,10081,8,0,36.7061978565,True,0.995538198338,0.967502477469,0,0.100898907437,1.030744424,0,
climate_3c,eulp_mixed_3c,3C,hourly_seed_10082,044bfb1d181d83c787f0a898006677f9e4cfdc35f9fe1ed31003062312572c1c,10082,8,0,36.7061978565,True,1,1,0,0.137051636363,0.642308734277,0,
climate_3c,eulp_mixed_3c,3C,hourly_seed_10083,b7d6016898fe7b5abeba6a3bc87d8d580503b62153c96dfc910dbb133f3cc795,10083,8,0,36.7061978565,True,0.994682133774,0.976867165552,0,0.102141229401,0.620103015509,0,
climate_3c,eulp_mixed_3c,3C,hourly_seed_10084,99a3763dc95695e90079d379a26e6f4b739c20ddb7121f782a7309e048f2d5c9,10084,8,0,36.7061978565,True,0.999938142841,0.999505142724,0,0.131784592839,0.624286357458,0,
climate_3c,eulp_mixed_3c,3C,hourly_seed_10085,c3ae4dcdde0c527391e3d399738e9b164d35d575658332a2a8e258e1292cf5ae,10085,8,0,36.7061978565,True,0.997303761269,0.986824943285,0,0.115403376202,0.624000770133,0,
climate_3c,eulp_mixed_3c,3C,hourly_seed_10086,65d41c098938830fb3562b278137f494604ba69bb5a3b6b292bd82acaba0bb0c,10086,8,0,36.7061978565,True,0.993434344763,0.954041450182,0,0.100545389267,0.601565048589,0,
climate_3c,eulp_mixed_3c,3C,hourly_seed_10087,7d29a71181b1a3a78750fb494bc9208a41789013cda9eb988d2484ad3870ad0a,10087,8,0,36.7061978565,True,0.998667658425,0.992282467215,0,0.204716116631,0.649517349056,0,
climate_3c,eulp_mixed_3c,3C,hourly_seed_10088,5c1d676c31c169716e310f41dd5ff5d97417a34361c01fed6e38123a830e47e8,10088,8,0,36.7061978565,True,0.994915434063,0.959323472505,0,0.105852563261,1.0696173485,0,
climate_3c,eulp_mixed_3c,3C,hourly_seed_10089,ba8de066ba3d5a4925ad2e843b1af28494e7bb417937e8aff69c83ea9278e50a,10089,8,0,36.7061978565,True,0.99763654378,0.989072793109,0,0.117756573319,0.66073581036,0,
climate_3c,eulp_mixed_3c,3C,hourly_seed_10090,e8368344f7b2205e1d5d413244ec4dad312d3f8e8744d35a3ba609663a226e68,10090,8,0,36.7061978565,True,0.999062477577,0.993110131137,0,0.144742483566,0.618343671886,0,
climate_3c,eulp_mixed_3c,3C,hourly_seed_10091,90022e621faaf26a10c72794fc5865bda41ed233dcebd20ace545c68537e523e,10091,8,0,36.7061978565,True,0.998673019805,0.989384158443,0,0.190686992872,0.718294369392,0,
climate_3c,eulp_mixed_3c,3C,hourly_seed_10092,4089817d8cbd5272f43371da56c480b3632543ef7b81f9155e99f9015a03f563,10092,8,0,36.7061978565,True,0.998668750709,0.989350005676,0,0.195249877518,0.640027110502,0,
climate_3c,eulp_mixed_3c,3C,hourly_seed_10093,04667111be351de8826f29b9947ab67f9f2ce5d205eb9ddc0de90c45eb91ba9c,10093,8,0,36.7061978565,True,0.999092746521,0.992741972166,0,0.120712544131,0.621394092859,0,
climate_3c,eulp_mixed_3c,3C,hourly_seed_10094,f1edb33fb6bf7280283b755caa168ad885667e6e4487755f02e2e85b2ad78162,10094,8,0,36.7061978565,True,0.996648432201,0.973187457611,0,0.13805346579,0.587269409064,0,
climate_3c,eulp_mixed_3c,3C,hourly_seed_10095,748ed3b0d30321d96ec2aae4a3959de5d8d5a22b17a00a4a3c4ade97b010fbe8,10095,8,0,36.7061978565,True,0.997600036616,0.980800292928,1.50620407628e-18,0.076614531187,0.579594369263,0,
climate_3c,eulp_mixed_3c,3C,hourly_seed_10096,5588e7bcd315549521c0a43ad094688c4739b9b2c0e3780d4240d2967cb08a7d,10096,8,0,36.7061978565,True,1,1,0,0.134004357216,0.695370768191,0,
climate_3c,eulp_mixed_3c,3C,hourly_seed_10097,df04be44f56d18ed3349ff3088735a86de55b061c354f2e3e7c61ccca33a008c,10097,8,0,36.7061978565,True,0.998116055191,0.984928441531,0,0.128738769202,0.640101529629,0,
climate_3c,eulp_mixed_3c,3C,hourly_seed_10098,5c4c552a810ca95eded1bdde5190c9b73ae022ab6bdb7f972e49d1e81aa910c1,10098,8,0,36.7061978565,True,0.991344549631,0.952010814787,0,0.20061614793,0.668288204376,0,
climate_3c,eulp_mixed_3c,3C,hourly_seed_10099,4536d132a4d034b43f2efe9971d3db448dac1d8e97e192279054db22ce71f978,10099,8,0,36.7061978565,True,0.994734981181,0.979824867137,0,0.196146084682,0.886527329068,0,
climate_5a,eulp_mixed_5a,5A,hourly_seed_10000,80e91940922428c185bffdffbd38e1d321f17a3b5d2fe7b2b292472f342d1541,10000,4,0,39.6505452781,True,0.99226993624,0.969079744959,0,0.113602948619,0.666163721193,0,
climate_5a,eulp_mixed_5a,5A,hourly_seed_10001,82a8266852eda81e066af6700af689f68083c04f5a83b3ffcc10d850f9341d41,10001,4,0,39.6505452781,True,0.996246938388,0.984987753554,0,0.120871609847,0.595944713847,0,
climate_5a,eulp_mixed_5a,5A,hourly_seed_10002,eaeb4a311252379bb3eb7cd4e4abf2714cf1b69ff4758361f0354b223026758d,10002,4,0,39.6505452781,True,0.996219041615,0.984876166461,0,0.133812844739,0.688016346846,0,
climate_5a,eulp_mixed_5a,5A,hourly_seed_10003,9de16ca34f95e01e22074da69476049bd8778e292733bc77da17056bb28cc855,10003,4,0,39.6505452781,True,0.987499999827,0.949999999308,0,0.125888022609,0.673870895306,0,
climate_5a,eulp_mixed_5a,5A,hourly_seed_10004,5d02d8c9913bd14551f5e6a07fe3bf9adafb8f3b09ab210edc38bdc80eb4d4c5,10004,4,0,39.6505452781,True,0.987808656707,0.951234626828,0,0.122542297323,0.633376768205,0,
climate_5a,eulp_mixed_5a,5A,hourly_seed_10005,789eb4982b446d77901db2a5fc95fb0b46b946ba37ef8ce693fa126f16f48781,10005,4,0,39.6505452781,True,1,1,0,0.136219386794,0.689988838877,0,
climate_5a,eulp_mixed_5a,5A,hourly_seed_10006,5d1cbe05b157346cb36d85385d0c0a7674a5390c8b8ea7c9ad9c9593815afde9,10006,4,0,39.6505452781,True,0.993546724937,0.981462740893,0,0.1386066292,0.674465179006,0,
climate_5a,eulp_mixed_5a,5A,hourly_seed_10007,ca5df65821fe53c566d62fce2bbf1918f79be79ac102f473af803fd28283a2f7,10007,4,0,39.6505452781,True,0.995346372761,0.981385491044,0,0.123181281735,0.922728466494,0,
climate_5a,eulp_mixed_5a,5A,hourly_seed_10008,c0aa3cbddc4b3bb6b63fcfe644b3171c068e543b5562c30c64abea5f56ef7720,10008,4,0,39.6505452781,True,0.987533663298,0.964917781926,0,0.120176135449,0.624938675844,0,
climate_5a,eulp_mixed_5a,5A,hourly_seed_10009,83ac6943ec133bf91db12703ece151ab41841a975b9a98630d4f0428be1d0a96,10009,4,0,39.6505452781,True,0.973829730133,0.949999999643,0,0.110281948187,0.681181474718,0,
climate_5a,eulp_mixed_5a,5A,hourly_seed_10010,5d787530bb7ba2b9fd83b3d7f4b81f57050c42f3a530d2efcbf3257349f95143,10010,4,0,39.6505452781,True,1,1,0,0.163850301294,0.666686105934,0,
climate_5a,eulp_mixed_5a,5A,hourly_seed_10011,082585d71e8c927857f4964e3bbf8cadb25bbede2968c69156e4f4b90081dbfe,10011,4,0,39.6505452781,True,0.987500000077,0.95000000031,0,0.136617913321,0.661488146464,0,
climate_5a,eulp_mixed_5a,5A,hourly_seed_10012,508cebac03f43ce4bca0aee871eb7412338621216fef77d00e15111f952b24a1,10012,4,0,39.6505452781,True,1,1,0,0.163038862022,0.682033421707,0,
climate_5a,eulp_mixed_5a,5A,hourly_seed_10013,5952d09490e34147ee7af06f9a36159ebe3ec06fc2f501655f4e3dcc01e8a350,10013,4,0,39.6505452781,True,1,1,1.69447958581e-19,0.121423943771,0.656985378856,0,
climate_5a,eulp_mixed_5a,5A,hourly_seed_10014,f38cfe70822099b65208e9e80443525b02f69b1afbb73737a396dcc7b08d5186,10014,4,0,39.6505452781,True,1,1,0,0.134319389463,0.752876759311,0,
climate_5a,eulp_mixed_5a,5A,hourly_seed_10015,c267be2fcfd3f80e523944d180eadb2b6a24e7e5e86c7b886e0b56a66a5b4caf,10015,4,0,39.6505452781,True,1,1,0,0.129023322841,0.675793236616,0,
climate_5a,eulp_mixed_5a,5A,hourly_seed_10016,5ef53ddc579b14184cfbc0bf401933c551b111039b23c4a94f08cbe82928970e,10016,4,0,39.6505452781,True,1,1,0,0.149522845222,0.66046438339,0,
climate_5a,eulp_mixed_5a,5A,hourly_seed_10017,0d3e7e0f18a5e11883ccf7cdd5acbfb4418b747c7989d68766ce4d3e2d6288f3,10017,4,0,39.6505452781,True,0.995423843755,0.987976579657,1.80744489153e-18,0.155747750042,0.711924824808,0,
climate_5a,eulp_mixed_5a,5A,hourly_seed_10018,c5b21f449dd4f58a3f7feda2d88b8a703e23f893a5dbe23843a76b1ad613f7b5,10018,4,0,39.6505452781,True,0.999458693728,0.997834774912,0,0.154285356807,0.622361995303,0,
climate_5a,eulp_mixed_5a,5A,hourly_seed_10019,78d89510cd02ffbe7e01e9f6e88a1152970f5b0c1d1e6493e8b3bab54a3c00ea,10019,4,0,39.6505452781,True,0.988957740673,0.963218237081,0,0.113013999395,0.625979587366,0,
climate_5a,eulp_mixed_5a,5A,hourly_seed_10020,6ece7380e06a3634b4dc5ed3c93474f73f28b146c6b713de3630fa7170cbd54b,10020,4,0,39.6505452781,True,1,1,0,0.139068186346,0.664139576222,0,
climate_5a,eulp_mixed_5a,5A,hourly_seed_10021,e3e575a5e09afdb26c70cc715ade6cc429eb0ddc16ef60c30ccfaf633e149905,10021,4,0,39.6505452781,True,0.989374879426,0.957499517705,3.16302856019e-18,0.140841004537,0.599945535092,0,
climate_5a,eulp_mixed_5a,5A,hourly_seed_10022,28384d97c6d1a7305a2c780c04d34a09f56c3e5fd5090057c928244646c3cceb,10022,4,0,39.6505452781,True,1,1,0,0.128464306025,0.688056432421,0,
climate_5a,eulp_mixed_5a,5A,hourly_seed_10023,6ce643a7b9ba5c37439af53cdeb2303e47dda318811d7f0a514bd382c6a5500a,10023,4,0,39.6505452781,True,0.994653938846,0.988556576237,0,0.104538661774,0.671429679597,0,
climate_5a,eulp_mixed_5a,5A,hourly_seed_10024,5b878876efbb0f3b6a7036d2f30924a6787fe2a9bf841dd7bd476a4cffb012cc,10024,4,0,39.6505452781,True,0.983568115037,0.973426479427,0,0.107673114017,0.650395310591,0,
climate_5a,eulp_mixed_5a,5A,hourly_seed_10025,e69520b58001c933d08af4a5efb6294345e8b429500f754517f6747b5d678c20,10025,4,0,39.6505452781,True,0.999703404612,0.999301999697,0,0.130467889683,0.789502796106,0,
climate_5a,eulp_mixed_5a,5A,hourly_seed_10026,dfbe0d5440df9d01b088fbaaa7db9519dffe0e03d51a08a7769dafdf785c151b,10026,4,0,39.6505452781,True,0.991833221577,0.977448217713,0,0.14426956779,0.634152438535,0,
